Q9Y4I1,T1FR37,0.975700
Q9Y4I1,W5N564,0.974300
Q9Y4I1,W5N7A7,0.955500
Q9Y4I1,W5N767,0.947700
Q9Y4I1,W5MG24,0.925200
Q9Y4I1,W5MDG5,0.878600
Q9Y4I1,T1FQC8,0.851100
Q9Y4I1,W5MI14,0.850800
Q9Y4I1,T1FP20,0.819700
Q9Y4I1,W5MT06,0.805800
Q9Y4I1,V5INB2,0.764400
Q9Y4I1,W5N6N9,0.616700
Q9Y4I1,W5N2C9,0.566200
Q9Y4I1,W5N1X9,0.557500
Q9Y4I1,W5N1A0,0.554000
Q9Y4I1,W5LY02,0.554000
Q9Y4I1,W5MAV4,0.550500
Q9Y4I1,W5N2L6,0.545300
Q9Y4I1,W5MRS1,0.503500
Q9Y4I1,W5M9Y0,0.491300
Q9Y4I1,W5N2N0,0.489500
Q9Y4I1,W5M8F3,0.487800
Q9Y4I1,R4GDZ5,0.487800
Q9Y4I1,W5MBT3,0.460900
H2XZY7,P13541,0.984600
H2XZY7,W5N1A0,0.984600
H2XZY7,P11055,0.984600
H2XZY7,Q9Y623,0.984500
H2XZY7,Q076A4,0.981500
H2XZY7,P13542,0.981500
H2XZY7,K7D9M1,0.981500
H2XZY7,Q5SX40,0.981500
H2XZY7,P02565,0.981500
H2XZY7,Q5SX39,0.981500
H2XZY7,Q5EC16,0.981500
H2XZY7,Q076A6,0.978500
H2XZY7,W5N1X9,0.978500
H2XZY7,Q076A7,0.978500
H2XZY7,W5LY02,0.978500
H2XZY7,Q9BE41,0.978400
H2XZY7,W5MAV4,0.978400
H2XZY7,P12882,0.978400
H2XZY7,W5N2C9,0.975700
H2XZY7,W5N2L6,0.975200
H2XZY7,Q6IQX1,0.972600
H2XZY7,Q9BE40,0.972500
H2XZY7,P12847,0.972200
H2XZY7,Q6NX33,0.972100
H2XZY7,P35580,0.972100
H2XZY7,Q9UKX2,0.972100
H2XZY7,Q02566,0.969300
H2XZY7,Q9JLT0,0.969000
H2XZY7,Q076A5,0.969000
H2XZY7,Q5EC17,0.966900
H2XZY7,P35749,0.966400
H2XZY7,P14105,0.966200
H2XZY7,O93522,0.966000
H2XZY7,P49824,0.963600
H2XZY7,Q9BE39,0.963300
H2XZY7,O08638,0.963100
H2XZY7,Q29RW1,0.962800
H2XZY7,Q6YJK1,0.960800
H2XZY7,Q91Z83,0.960800
H2XZY7,P10587,0.960000
H2XZY7,P02564,0.958100
H2XZY7,P12883,0.958000
H2XZY7,P02563,0.957800
H2XZY7,Q6DFQ6,0.956800
H2XZY7,Q8VDD5,0.956700
H2XZY7,Q6URW6,0.954500
H2XZY7,Q258K2,0.953600
H2XZY7,Q076A3,0.952100
H2XZY7,Q6DIX8,0.950600
H2XZY7,Q61879,0.950500
H2XZY7,P13538,0.950500
H2XZY7,Q9UKX3,0.950500
H2XZY7,P13535,0.950500
H2XZY7,Q20641,0.949900
H2XZY7,Q27991,0.947400
H2XZY7,P13533,0.946600
H2XZY7,P35579,0.944300
H2XZY7,Q62812,0.931900
H2XZY7,Q7Z406,0.929700
H2XZY7,P05661,0.919500
H2XZY7,P02567,0.910200
H2XZY7,P12845,0.910200
H2XZY7,W5N6N9,0.902000
H2XZY7,W5MRS1,0.900900
H2XZY7,Q99323,0.877400
H2XZY7,H2Y265,0.873100
H2XZY7,W5M9Y0,0.870000
H2XZY7,Q21000,0.866900
H2XZY7,P02566,0.866900
H2XZY7,W5N2N0,0.866900
H2XZY7,Q9Y2K3,0.863800
H2XZY7,W5M8F3,0.863800
H2XZY7,R4GDZ5,0.863800
H2XZY7,P12844,0.860700
H2XZY7,P08799,0.829500
H2XZY7,P08964,0.812300
H2XZY7,Q6C1U3,0.808600
H2XZY7,O14157,0.786800
H2XZY7,W5MBT3,0.781900
H2XZY7,Q4WUJ7,0.721300
H2XZY7,P54697,0.720300
H2XZY7,Q7SF97,0.705700
H2XZY7,T1FP20,0.622500
H2XZY7,Q13402,0.612100
H2XZY7,P97479,0.606600
H2XZY7,Q9V3Z6,0.606500
H2XZY7,W5MI14,0.602700
H2XZY7,W5MT06,0.600800
H2XZY7,Q694W8,0.598500
H2XZY7,P91443,0.597700
H2XZY7,W5MDG5,0.587200
H2XZY7,Q6PIF6,0.586800
H2XZY7,Q99MZ6,0.586400
H2XZY7,I3ITL5,0.581000
H2XZY7,P79114,0.581000
H2XZY7,Q8IPH8,0.579800
H2XZY7,T1FQC8,0.579400
H2XZY7,T1FR37,0.560400
H2XZY7,Q9Y4I1,0.559200
H2XZY7,W5N7A7,0.558500
H2XZY7,Q9HD67,0.558400
H2XZY7,Q99104,0.557300
H2XZY7,P21271,0.557100
H2XZY7,P70569,0.553600
H2XZY7,Q9ULV0,0.552500
H2XZY7,Q02440,0.549700
H2XZY7,W5N564,0.547900
H2XZY7,P54696,0.545900
H2XZY7,Q9QYF3,0.544400
H2XZY7,W5N767,0.543400
H2XZY7,Q9NQX4,0.540700
H2XZY7,H3GCD5,0.532800
H2XZY7,W5MG24,0.524300
H2XZY7,Q5KHP4,0.489000
H2XZY7,Q6C7K0,0.479300
H2XZY7,P19524,0.475800
H2XZY7,Q7Z8J7,0.474300
H2XZY7,V5INB2,0.470000
H2XZY7,Q5AKW2,0.466600
H2XZY7,Q9USI6,0.456600
H2XZY7,Q67VX5,0.455100
H2XZY7,K7W4X8,0.453800
H2XZY7,Q4WTN8,0.449100
H2XZY7,Q39160,0.445900
H2XZY7,O94477,0.443800
H2XZY7,Q0WPU1,0.434800
H2XZY7,K7U9N8,0.433300
H2XZY7,Q9LKB9,0.427600
H2XZY7,Q0DNL1,0.423500
H2XZY7,H3GVD7,0.423500
H2XZY7,P32492,0.421200
H2XZY7,H3GK12,0.420900
H2XZY7,O74805,0.415200
R4GDZ5,W5M8F3,1.000000
R4GDZ5,W5N2N0,0.996400
R4GDZ5,W5M9Y0,0.992900
R4GDZ5,W5MRS1,0.945400
R4GDZ5,W5N2L6,0.885700
R4GDZ5,W5MAV4,0.877400
R4GDZ5,W5N1A0,0.871900
R4GDZ5,W5LY02,0.871900
R4GDZ5,W5MBT3,0.869000
R4GDZ5,W5N1X9,0.866500
R4GDZ5,W5N2C9,0.853200
R4GDZ5,W5N6N9,0.783700
R4GDZ5,T1FP20,0.550900
R4GDZ5,W5MI14,0.530700
R4GDZ5,W5MT06,0.525200
R4GDZ5,W5MDG5,0.512000
R4GDZ5,T1FQC8,0.508500
R4GDZ5,W5N7A7,0.489500
R4GDZ5,T1FR37,0.488600
R4GDZ5,W5N564,0.477700
R4GDZ5,W5N767,0.476000
R4GDZ5,W5MG24,0.457900
R4GDZ5,V5INB2,0.421000
P32492,Q0DNL1,0.943800
P32492,Q9LKB9,0.929200
P32492,Q0WPU1,0.894800
P32492,Q39160,0.889200
P32492,Q67VX5,0.877000
P32492,Q4WTN8,0.870000
P32492,Q9USI6,0.864900
P32492,Q5AKW2,0.846900
P32492,V5INB2,0.821700
P32492,Q6C7K0,0.805300
P32492,Q5KHP4,0.767700
P32492,Q7Z8J7,0.765100
P32492,Q9NQX4,0.673900
P32492,W5N767,0.657400
P32492,W5MG24,0.654000
P32492,Q9QYF3,0.651900
P32492,P54696,0.649400
P32492,W5N564,0.648500
P32492,Q9ULV0,0.646000
P32492,Q02440,0.645600
P32492,P70569,0.641000
P32492,Q99104,0.637600
P32492,W5N7A7,0.636700
P32492,T1FR37,0.636200
P32492,Q9Y4I1,0.635100
P32492,W5MDG5,0.575300
P32492,Q694W8,0.572700
P32492,Q6PIF6,0.571300
P32492,Q99MZ6,0.568900
P32492,W5MI14,0.567500
P32492,Q8IPH8,0.564500
P32492,Q9V3Z6,0.562100
P32492,T1FQC8,0.558200
P32492,Q9HD67,0.553900
P32492,P79114,0.551100
P32492,P91443,0.546400
P32492,W5MT06,0.541000
P32492,Q6C1U3,0.510800
P32492,Q99323,0.477600
P32492,W5N6N9,0.464000
P32492,Q20641,0.437700
P32492,Q5EC17,0.428800
P32492,Q076A3,0.427400
P32492,Q91Z83,0.426100
P32492,Q6YJK1,0.426100
P32492,W5N2C9,0.422800
P32492,P49824,0.422000
P32492,Q6IQX1,0.420600
P32492,Q6URW6,0.419800
P32492,W5N1X9,0.419800
P32492,W5N1A0,0.417100
P32492,Q076A6,0.417100
P32492,Q076A7,0.417100
P32492,W5LY02,0.417100
P32492,Q9BE40,0.416000
P32492,Q076A4,0.415800
P32492,Q9BE39,0.415800
P32492,Q5SX40,0.415800
P32492,Q5SX39,0.415800
P32492,Q5EC16,0.415800
P32492,P35749,0.415200
P32492,Q9Y623,0.414400
P32492,W5MAV4,0.414400
P32492,Q02566,0.413800
P32492,Q9BE41,0.412500
P32492,W5N2L6,0.410300
P32492,Q6NX33,0.409000
P32492,P35580,0.409000
P32492,Q9UKX2,0.409000
P32492,Q076A5,0.407600
P32492,Q9JLT0,0.407600
P32492,Q29RW1,0.404900
P32492,Q6DFQ6,0.403000
P32492,Q8VDD5,0.402200
P32492,Q6DIX8,0.402200
P32492,Q7Z406,0.400800
P32492,Q258K2,0.400800
P32492,Q61879,0.399500
P32492,Q9UKX3,0.399500
P32492,Q27991,0.398100
P32492,P35579,0.396700
P32492,Q62812,0.391300
P32492,W5N2N0,0.377700
P32492,W5M9Y0,0.377200
P32492,W5M8F3,0.376400
P32492,R4GDZ5,0.376400
P32492,Q9Y2K3,0.376400
P32492,Q21000,0.375900
P32492,W5MPE6,0.375300
P32492,Q12965,0.371500
P32492,Q63356,0.371400
P32492,Q6PFT4,0.370500
P32492,P70248,0.368000
P32492,Q6GME8,0.366800
P32492,Q2TAV1,0.366700
P32492,Q5XGG7,0.365900
H2L596,W5MRS1,0.965600
H2L596,H2Y265,0.961700
H2L596,H2XWY7,0.961700
H2L596,Q21000,0.961500
H2L596,P02566,0.961500
H2L596,W5M9Y0,0.958200
H2L596,P12844,0.954500
H2L596,H2LNX8,0.952400
H2L596,Q9Y2K3,0.951200
H2L596,H2QN23,0.951200
H2L596,W5M8F3,0.951200
H2L596,R4GDZ5,0.951200
H2L596,H2MEG8,0.949300
H2L596,P05661,0.946100
H2L596,P02567,0.942600
H2L596,P12845,0.942600
H2L596,Q62812,0.933600
H2L596,H2LNN2,0.927400
H2L596,P35579,0.921300
H2L596,Q27991,0.918300
H2L596,H2QC97,0.918000
H2L596,Q61879,0.915300
H2L596,P13538,0.915300
H2L596,Q9UKX3,0.915300
H2L596,P13535,0.915300
H2L596,Q258K2,0.912300
H2L596,Q8VDD5,0.909400
H2L596,Q6DIX8,0.909400
H2L596,Q7Z406,0.906100
H2L596,Q6DFQ6,0.903500
H2L596,Q29RW1,0.903500
H2L596,Q9JLT0,0.897800
H2L596,Q076A5,0.897800
H2L596,P10587,0.894900
H2L596,Q6NX33,0.894900
H2L596,O93522,0.894900
H2L596,P35580,0.894900
H2L596,Q9UKX2,0.894900
H2L596,W5N2L6,0.892100
H2L596,O08638,0.892100
H2L596,P14105,0.889200
H2L596,P12847,0.889200
H2L596,H2QC98,0.886400
H2L596,Q9BE41,0.883600
H2L596,W5MAV4,0.883600
H2L596,Q9Y623,0.883600
H2L596,P12882,0.883600
H2L596,Q076A4,0.880900
H2L596,Q02566,0.880900
H2L596,P13542,0.880900
H2L596,K7D9M1,0.880900
H2L596,H2N0M6,0.880900
H2L596,H2QCA0,0.880900
H2L596,H2LPK6,0.880900
H2L596,Q5SX40,0.880900
H2L596,Q9BE39,0.880900
H2L596,H2MNJ9,0.880900
H2L596,P02565,0.880900
H2L596,H2R9J3,0.880900
H2L596,Q5SX39,0.880900
H2L596,Q5EC16,0.880900
H2L596,P13541,0.878100
H2L596,Q076A6,0.878100
H2L596,W5N1A0,0.878100
H2L596,P11055,0.878100
H2L596,Q076A7,0.878100
H2L596,P35749,0.878100
H2L596,W5LY02,0.878100
H2L596,Q9BE40,0.872700
H2L596,W5N1X9,0.872700
H2L596,H2QC99,0.872700
H2L596,H2XZY7,0.870000
H2L596,H2R2N7,0.870000
H2L596,H2M5J0,0.869600
H2L596,Q6IQX1,0.867300
H2L596,Q6URW6,0.866900
H2L596,H2MLX5,0.864600
H2L596,P49824,0.864600
H2L596,W5N2C9,0.859300
H2L596,P02563,0.859300
H2L596,Q6YJK1,0.856700
H2L596,Q91Z83,0.856700
H2L596,P12883,0.854100
H2L596,Q076A3,0.854100
H2L596,Q5EC17,0.851500
H2L596,P02564,0.848900
H2L596,P13533,0.843800
H2L596,Q20641,0.831400
H2L596,W5N6N9,0.784300
H2L596,Q99323,0.762900
H2L596,P08799,0.725400
H2L596,Q6C1U3,0.707100
H2L596,O14157,0.688000
H2L596,T1FP20,0.548700
H2L596,Q9V3Z6,0.529500
H2L596,W5MDG5,0.512900
H2L596,Q6PIF6,0.512800
H2L596,Q99MZ6,0.512000
H2L596,H2QQP3,0.497200
H2L596,Q9HD67,0.480500
A0A5F8G5G3,Q9Y623,1.000000
A0A5F8G5G3,F1R6C7,0.996900
A0A5F8G5G3,A0A8J1LK22,0.996900
A0A5F8G5G3,Q076A4,0.996900
A0A5F8G5G3,P13542,0.996900
A0A5F8G5G3,A0A8I3MIP2,0.996900
A0A5F8G5G3,H2QCA0,0.996900
A0A5F8G5G3,Q5SX40,0.996900
A0A5F8G5G3,P02565,0.996900
A0A5F8G5G3,H2R9J3,0.996900
A0A5F8G5G3,Q5SX39,0.996900
A0A5F8G5G3,F6ZHU6,0.996900
A0A5F8G5G3,A0A8J0TM50,0.996900
A0A5F8G5G3,Q5EC16,0.996900
A0A5F8G5G3,A0A803JXV6,0.993800
A0A5F8G5G3,Q076A6,0.993800
A0A5F8G5G3,W5N1A0,0.993800
A0A5F8G5G3,A0A8V1AML2,0.993800
A0A5F8G5G3,Q076A7,0.993800
A0A5F8G5G3,F1MRC2,0.993800
A0A5F8G5G3,A0A9J7L8C7,0.993800
A0A5F8G5G3,A0A8V1ADM3,0.993800
A0A5F8G5G3,Q9BE41,0.993700
A0A5F8G5G3,W5MAV4,0.993700
A0A5F8G5G3,A0A6I8S4I7,0.993700
A0A5F8G5G3,F6ZIH3,0.993700
A0A5F8G5G3,B6IDE1,0.993700
A0A5F8G5G3,P12882,0.993700
A0A5F8G5G3,F1N775,0.993700
A0A5F8G5G3,A0A8J0QML7,0.990700
A0A5F8G5G3,G3RFV2,0.990700
A0A5F8G5G3,A0A8J1IQN0,0.990700
A0A5F8G5G3,A0AAA9SEM2,0.990700
A0A5F8G5G3,B8A569,0.990700
A0A5F8G5G3,F1QVX3,0.990700
A0A5F8G5G3,A0A8J0SD97,0.990700
A0A5F8G5G3,G3S8R0,0.990600
A0A5F8G5G3,F7BD45,0.990600
A0A5F8G5G3,G3RLS5,0.990600
A0A5F8G5G3,W5N2L6,0.990600
A0A5F8G5G3,K7D9M1,0.990600
A0A5F8G5G3,F7GP56,0.990600
A0A5F8G5G3,A0A8I3RQQ3,0.990600
A0A5F8G5G3,H2LPK6,0.990600
